year,gear,ocean,species,product,property,value
2018,Other,EIO,YFT,fsh_sash,sales_value,20230757.52
2018,Other,EIO,YFT,fzn_sash,volume,1192.211129
2018,Other,EIO,YFT,fzn_sash,catch_value,9345743.042
2018,Other,EIO,YFT,fzn_sash,sales_value,20230757.52
2018,PS,EIO,ALB,lc,volume,292.0654335
2018,PS,EIO,ALB,lc,catch_value,824488.5186
2018,PS,EIO,ALB,lc,sales_value,0
2018,PS,EIO,BET,lc,volume,10068.82882
2018,PS,EIO,BET,lc,catch_value,11800187.8
2018,PS,EIO,BET,lc,sales_value,54819264.07
2018,PS,EIO,SKJ,lc,volume,49874.05381
2018,PS,EIO,SKJ,lc,catch_value,71506131.91
2018,PS,EIO,SKJ,lc,sales_value,278723262.9
2018,PS,EIO,YFT,lc,volume,12583.31253
2018,PS,EIO,YFT,lc,catch_value,19869050.49
2018,PS,EIO,YFT,lc,sales_value,102604957.2
2018,TR,EIO,ALB,lc,volume,1140.452053
2018,TR,EIO,ALB,lc,catch_value,3601167.432
2018,TR,EIO,ALB,lc,sales_value,10032287.34
2018,TR,EIO,ALB,dom,volume,126.7168948
2018,TR,EIO,ALB,dom,catch_value,649807.7479
2018,TR,EIO,ALB,dom,sales_value,767237.5979
2018,TR,EIO,BET,lc,volume,643.8366671
2018,TR,EIO,BET,lc,catch_value,932850.1491
2018,TR,EIO,BET,lc,sales_value,3505338.398
2018,TR,EIO,BET,dom,volume,71.53740745
2018,TR,EIO,BET,dom,catch_value,680982.3826
2018,TR,EIO,BET,dom,sales_value,378432.8854
2018,TR,EIO,SKJ,lc,volume,7893.867774
2018,TR,EIO,SKJ,lc,catch_value,8785874.833
2018,TR,EIO,SKJ,lc,sales_value,44115214.53
2018,TR,EIO,SKJ,dom,volume,877.0964194
2018,TR,EIO,SKJ,dom,catch_value,900158.6172
2018,TR,EIO,SKJ,dom,sales_value,2275133.594
2018,TR,EIO,YFT,lc,volume,2338.522202
2018,TR,EIO,YFT,lc,catch_value,3692526.556
2018,TR,EIO,YFT,lc,sales_value,19068426.52
2018,TR,EIO,YFT,dom,volume,259.8358002
2018,TR,EIO,YFT,dom,catch_value,233852.2202
2018,TR,EIO,YFT,dom,sales_value,1032753.741
2018,BBPL,EAO,ALB,lc,volume,14556.3258
2018,BBPL,EAO,ALB,lc,catch_value,38617932.35
2018,BBPL,EAO,ALB,lc,sales_value,128048560
2018,BBPL,EAO,BET,lc,volume,7838.550574
2018,BBPL,EAO,BET,lc,catch_value,15698836.69
2018,BBPL,EAO,BET,lc,sales_value,42676619.27
2018,BBPL,EAO,BFT,fsh_sash,volume,561.4574775
2018,BBPL,EAO,BFT,fsh_sash,catch_value,4981214.919
2018,BBPL,EAO,BFT,fsh_sash,sales_value,20644148.73
2018,BBPL,EAO,BFT,fzn_sash,volume,187.1524925
2018,BBPL,EAO,BFT,fzn_sash,catch_value,2404366.15
2018,BBPL,EAO,BFT,fzn_sash,sales_value,6881382.91
2018,BBPL,EAO,SKJ,lc,volume,32943.8762
2018,BBPL,EAO,SKJ,lc,catch_value,39588505.57
2018,BBPL,EAO,SKJ,lc,sales_value,184108248
2018,BBPL,EAO,YFT,lc,volume,7255.36261
2018,BBPL,EAO,YFT,lc,catch_value,9551831.253
2018,BBPL,EAO,YFT,lc,sales_value,59160588.12
2018,GN,EAO,ALB,dom,volume,3.455511
2018,GN,EAO,ALB,dom,catch_value,13199.04025
2018,GN,EAO,ALB,dom,sales_value,20922.21376
2018,GN,EAO,BET,dom,volume,3.0332265
2018,GN,EAO,BET,dom,catch_value,7550.395501
2018,GN,EAO,BET,dom,sales_value,16045.76819
2018,GN,EAO,BFT,fsh_sash,volume,3.8925
2018,GN,EAO,BFT,fsh_sash,catch_value,34534.01166
2018,GN,EAO,BFT,fsh_sash,sales_value,143122.7691
2018,GN,EAO,BFT,fzn_sash,volume,1.2975
2018,GN,EAO,BFT,fzn_sash,catch_value,16669.10784
2018,GN,EAO,BFT,fzn_sash,sales_value,47707.58971
2018,GN,EAO,SKJ,lc,volume,71.765635
2018,GN,EAO,SKJ,lc,catch_value,73193.80577
2018,GN,EAO,SKJ,lc,sales_value,401065.292
2018,GN,EAO,YFT,dom,volume,11.17983
2018,GN,EAO,YFT,dom,catch_value,73655.65915
2018,GN,EAO,YFT,dom,sales_value,44435.79847
2018,HL,EAO,ALB,dom,volume,48.35031
2018,HL,EAO,ALB,dom,catch_value,157991.9954
2018,HL,EAO,ALB,dom,sales_value,292748.4593
2018,HL,EAO,BET,dom,volume,583.3031
2018,HL,EAO,BET,dom,catch_value,1554451.431
2018,HL,EAO,BET,dom,sales_value,3085673.399
2018,HL,EAO,BFT,fsh_sash,volume,514.2975735
2018,HL,EAO,BFT,fsh_sash,catch_value,4562815.26
2018,HL,EAO,BFT,fsh_sash,sales_value,18910133.05
2018,HL,EAO,BFT,fzn_sash,volume,171.4325245
2018,HL,EAO,BFT,fzn_sash,catch_value,2202410.203
2018,HL,EAO,BFT,fzn_sash,sales_value,6303377.682
2018,HL,EAO,SKJ,lc,volume,3604.142224
2018,HL,EAO,SKJ,lc,catch_value,3675866.394
2018,HL,EAO,SKJ,lc,sales_value,20141901.53
2018,HL,EAO,YFT,dom,volume,1591.95222
2018,HL,EAO,YFT,dom,catch_value,10488199.74
2018,HL,EAO,YFT,dom,sales_value,6327436.824
2018,LL,EAO,ALB,lc,volume,6217.057099
2018,LL,EAO,ALB,lc,catch_value,16493852.48
2018,LL,EAO,ALB,lc,sales_value,54689982.89
2018,LL,EAO,BET,fzn_sash,volume,20709.76808
2018,LL,EAO,BET,fzn_sash,catch_value,188325518.6
2018,LL,EAO,BET,fzn_sash,sales_value,356739967.9
2018,LL,EAO,BFT,dom,volume,425.4583089
2018,LL,EAO,BFT,dom,catch_value,3774638.972
2018,LL,EAO,BFT,dom,sales_value,15643614.98
2018,LL,EAO,BFT,fsh_sash,volume,1276.374927
2018,LL,EAO,BFT,fsh_sash,catch_value,11323916.92
2018,LL,EAO,BFT,fsh_sash,sales_value,46930844.95
2018,LL,EAO,BFT,fzn_sash,volume,2552.749853
2018,LL,EAO,BFT,fzn_sash,catch_value,32795423.96
2018,LL,EAO,BFT,fzn_sash,sales_value,93861689.9
2018,LL,EAO,SKJ,lc,volume,113.328752
2018,LL,EAO,SKJ,lc,catch_value,115584.0489
2018,LL,EAO,SKJ,lc,sales_value,633342.5324
2018,LL,EAO,YFT,fzn_sash,volume,5031.228296
2018,LL,EAO,YFT,fzn_sash,catch_value,24054280.07
2018,LL,EAO,YFT,fzn_sash,sales_value,85375448.36
2018,Other,EAO,ALB,dom,volume,8860.30416
2018,Other,EAO,ALB,dom,catch_value,33843767.59
2018,Other,EAO,ALB,dom,sales_value,53646820.29
2018,Other,EAO,BET,dom,volume,13.0459
2018,Other,EAO,BET,dom,catch_value,24239.75011
2018,Other,EAO,BET,dom,sales_value,0
2018,Other,EAO,BFT,fzn_sash,volume,4926.918799
2018,Other,EAO,BFT,fzn_sash,catch_value,63296601.75
2018,Other,EAO,BFT,fzn_sash,sales_value,181157164.2
2018,Other,EAO,SKJ,lc,volume,1401.03196
2018,Other,EAO,SKJ,lc,catch_value,1881585.922
2018,Other,EAO,SKJ,lc,sales_value,7829726.472
2018,PS,EAO,ALB,lc,volume,58.40506
2018,PS,EAO,ALB,lc,catch_value,154948.6242
2018,PS,EAO,ALB,lc,sales_value,513775.5181
2018,PS,EAO,BET,lc,volume,28292.71686
2018,PS,EAO,BET,lc,catch_value,42066887.38
2018,PS,EAO,BET,lc,sales_value,154038363.9
2018,PS,EAO,BFT,ranch,volume,17135.98526
2018,PS,EAO,BFT,ranch,catch_value,214782439.2
2018,PS,EAO,BFT,ranch,sales_value,630070561.7
2018,PS,EAO,SKJ,lc,volume,244292.9065
2018,PS,EAO,SKJ,lc,catch_value,353369689.3
2018,PS,EAO,SKJ,lc,sales_value,1365241259
2018,PS,EAO,YFT,lc,volume,90250.2654
2018,PS,EAO,YFT,lc,catch_value,142505169.1
2018,PS,EAO,YFT,lc,sales_value,735905159.5
2018,TR,EAO,ALB,lc,volume,2403.5579
2018,TR,EAO,ALB,lc,catch_value,6376639.109
2018,TR,EAO,ALB,lc,sales_value,21143531.15
2018,TR,EAO,ALB,dom,volume,2403.5579
2018,TR,EAO,ALB,dom,catch_value,13897823.57
2018,TR,EAO,ALB,dom,sales_value,14552913.35
2018,TR,EAO,BET,lc,volume,14.982535
2018,TR,EAO,BET,lc,catch_value,21708.08331
2018,TR,EAO,BET,lc,sales_value,81571.70587
2018,TR,EAO,BET,dom,volume,14.982535
2018,TR,EAO,BET,dom,catch_value,170427.5205
2018,TR,EAO,BET,dom,sales_value,79257.61015
2018,BBPL,WAO,ALB,lc,volume,1.01555
2018,BBPL,WAO,ALB,lc,catch_value,2694.25415
2018,BBPL,WAO,ALB,lc,sales_value,8933.553486
2018,BBPL,WAO,ALB,dom,volume,0.05345
2018,BBPL,WAO,ALB,dom,catch_value,141.80285
2018,BBPL,WAO,ALB,dom,sales_value,323.6257461
2018,BBPL,WAO,BET,lc,volume,96.2958
2018,BBPL,WAO,BET,lc,catch_value,140071.6588
2018,BBPL,WAO,BET,lc,sales_value,524277.9459
2018,BBPL,WAO,BET,dom,volume,5.0682
2018,BBPL,WAO,BET,dom,catch_value,12615.91064
2018,BBPL,WAO,BET,dom,sales_value,26810.778
2018,BBPL,WAO,SKJ,lc,volume,14300.41382
2018,BBPL,WAO,SKJ,lc,catch_value,17184741.97
2018,BBPL,WAO,SKJ,lc,sales_value,79918468.57
2018,BBPL,WAO,SKJ,dom,volume,752.653359
2018,BBPL,WAO,SKJ,dom,catch_value,852445.8615
2018,BBPL,WAO,SKJ,dom,sales_value,1952336.03
2018,BBPL,WAO,YFT,lc,volume,895.3903805
2018,BBPL,WAO,YFT,lc,catch_value,1953458.546
2018,BBPL,WAO,YFT,lc,sales_value,7301057.763
2018,BBPL,WAO,YFT,dom,volume,47.1258095
2018,BBPL,WAO,YFT,dom,catch_value,93231.12051
2018,BBPL,WAO,YFT,dom,sales_value,187308.1231
2018,GN,WAO,ALB,lc,volume,0.47405
2018,GN,WAO,ALB,lc,catch_value,1257.65465
2018,GN,WAO,ALB,lc,sales_value,0
2018,GN,WAO,ALB,dom,volume,0.02495
2018,GN,WAO,ALB,dom,catch_value,0
2018,GN,WAO,ALB,dom,sales_value,151.0657131
2018,GN,WAO,SKJ,dom,volume,0.113
2018,GN,WAO,SKJ,dom,catch_value,165.2831549
2018,GN,WAO,SKJ,dom,sales_value,293.1149762
2018,GN,WAO,YFT,dom,volume,0.336
2018,GN,WAO,YFT,dom,catch_value,1439.190165
2018,GN,WAO,YFT,dom,sales_value,1335.479009
2018,HL,WAO,ALB,dom,volume,95.162531
2018,HL,WAO,ALB,dom,catch_value,310958.051
2018,HL,WAO,ALB,dom,sales_value,0
2018,HL,WAO,BET,dom,volume,3924.92561
2018,HL,WAO,BET,dom,catch_value,10459581.36
2018,HL,WAO,BET,dom,sales_value,20762856.48
2018,HL,WAO,BFT,fsh_sash,volume,1266.356999
2018,HL,WAO,BFT,fsh_sash,catch_value,11235038.5
2018,HL,WAO,BFT,fsh_sash,sales_value,46562497.21
2018,HL,WAO,SKJ,dom,volume,4538.28
2018,HL,WAO,SKJ,dom,catch_value,5139999.653
2018,HL,WAO,SKJ,dom,sales_value,11772016.23
2018,HL,WAO,YFT,fsh_sash,volume,17032.4331
2018,HL,WAO,YFT,fsh_sash,catch_value,91977271.67
2018,HL,WAO,YFT,fsh_sash,sales_value,289025169.8
2018,LL,WAO,ALB,lc,volume,14235.71024
2018,LL,WAO,ALB,lc,catch_value,37767339.26
2018,LL,WAO,ALB,lc,sales_value,125228180.6
2018,LL,WAO,BET,fzn_sash,volume,11380.24953
2018,LL,WAO,BET,fzn_sash,catch_value,103486982
2018,LL,WAO,BET,fzn_sash,sales_value,196032608.3
2018,LL,WAO,BFT,dom,volume,68.0892174
2018,LL,WAO,BFT,dom,catch_value,604083.1927
2018,LL,WAO,BFT,dom,sales_value,2503562.58
2018,LL,WAO,BFT,fsh_sash,volume,204.2676522
2018,LL,WAO,BFT,fsh_sash,catch_value,1812249.578
2018,LL,WAO,BFT,fsh_sash,sales_value,7510687.74
2018,LL,WAO,BFT,fzn_sash,volume,408.5353044
2018,LL,WAO,BFT,fzn_sash,catch_value,5248492.52
2018,LL,WAO,BFT,fzn_sash,sales_value,15021375.48
2018,LL,WAO,SKJ,lc,volume,318.74559
2018,LL,WAO,SKJ,lc,catch_value,325088.7811
2018,LL,WAO,SKJ,lc,sales_value,0
2018,LL,WAO,YFT,fzn_sash,volume,9989.164266
2018,LL,WAO,YFT,fzn_sash,catch_value,47758149.87
2018,LL,WAO,YFT,fzn_sash,sales_value,169507191.4
2018,Other,WAO,ALB,dom,volume,0.488298
2018,Other,WAO,ALB,dom,catch_value,1595.58802
2018,Other,WAO,ALB,dom,sales_value,2956.516456
2018,Other,WAO,BET,dom,volume,5.247396
2018,Other,WAO,BET,dom,catch_value,9749.849975
2018,Other,WAO,BET,dom,sales_value,27758.72484
2018,Other,WAO,BFT,fsh_sash,volume,79.567038
2018,Other,WAO,BFT,fsh_sash,catch_value,705913.6848
2018,Other,WAO,BFT,fsh_sash,sales_value,2925588.904
2018,Other,WAO,SKJ,dom,volume,80.9
2018,Other,WAO,SKJ,dom,catch_value,91626.33684
2018,Other,WAO,SKJ,dom,sales_value,209849.5715
2018,Other,WAO,YFT,dom,volume,70.02063
2018,Other,WAO,YFT,dom,catch_value,299919.649
2018,Other,WAO,YFT,dom,sales_value,278306.7903
2018,PS,WAO,ALB,lc,volume,13.324
2018,PS,WAO,ALB,lc,catch_value,0
2018,PS,WAO,ALB,lc,sales_value,117208.081
2018,PS,WAO,BET,lc,volume,507.613
2018,PS,WAO,BET,lc,catch_value,738372.7531
2018,PS,WAO,BET,lc,sales_value,2763675.061
2018,PS,WAO,SKJ,lc,volume,2733.90474
2018,PS,WAO,SKJ,lc,catch_value,2291300.688
2018,PS,WAO,SKJ,lc,sales_value,15278542.48
2018,PS,WAO,YFT,lc,volume,3008.46223
2018,PS,WAO,YFT,lc,catch_value,2657100.347
2018,PS,WAO,YFT,lc,sales_value,24531150.88
2018,TR,WAO,ALB,lc,volume,0.145
2018,TR,WAO,ALB,lc,catch_value,384.685
2018,TR,WAO,ALB,lc,sales_value,1275.530752
2018,TR,WAO,ALB,dom,volume,0.145
2018,TR,WAO,ALB,dom,catch_value,781.1210274
2018,TR,WAO,ALB,dom,sales_value,877.93701
2018,TR,WAO,BET,lc,volume,3.6834
2018,TR,WAO,BET,lc,catch_value,5336.850812
2018,TR,WAO,BET,lc,sales_value,20054.09775
2018,TR,WAO,BET,dom,volume,3.6834
2018,TR,WAO,BET,dom,catch_value,41898.96629
2018,TR,WAO,BET,dom,sales_value,19485.186
2018,TR,WAO,SKJ,dom,volume,147.59713
2018,TR,WAO,SKJ,dom,catch_value,167166.6792
2018,TR,WAO,SKJ,dom,sales_value,382857.781
2018,TR,WAO,YFT,fsh_sash,volume,384.16174
2018,TR,WAO,YFT,fsh_sash,catch_value,3345543.13
2018,TR,WAO,YFT,fsh_sash,sales_value,6518881.447
2018,BBPL,Antarctic,SBF,fzn_sash,volume,9.483575903
2018,BBPL,Antarctic,SBF,fzn_sash,catch_value,121836.4157
2018,BBPL,Antarctic,SBF,fzn_sash,sales_value,334017.866
2018,LL,Antarctic,SBF,fzn_sash,volume,11759.84428
2018,LL,Antarctic,SBF,fzn_sash,catch_value,151079855.4
2018,LL,Antarctic,SBF,fzn_sash,sales_value,414189555.7
2018,Other,Antarctic,SBF,fzn_sash,volume,14.01896
2018,Other,Antarctic,SBF,fzn_sash,catch_value,180102.9333
2018,Other,Antarctic,SBF,fzn_sash,sales_value,493757.1176
2018,PS,Antarctic,SBF,ranch,volume,5366.639256
2018,PS,Antarctic,SBF,ranch,catch_value,67265456.44
2018,PS,Antarctic,SBF,ranch,sales_value,189016612.5
2018,TR,Antarctic,SBF,fzn_sash,volume,0.2291
2018,TR,Antarctic,SBF,fzn_sash,catch_value,2943.269831
2018,TR,Antarctic,SBF,fzn_sash,sales_value,8069.05474
