year,gear,rfmo,species,product,property,value
2012,TR,W,SKJ,lc,ev,27476147.14
2012,TR,W,SKJ,d,v,1870.5
2012,TR,W,SKJ,d,dv,2944110.965
2012,TR,W,SKJ,d,ev,6546750
2012,TR,W,SKJ,fs,v,0
2012,TR,W,SKJ,fs,dv,0
2012,TR,W,SKJ,fs,ev,0
2012,TR,W,SKJ,zs,v,0
2012,TR,W,SKJ,zs,dv,0
2012,TR,W,SKJ,zs,ev,0
2012,TR,W,SKJ,r,v,0
2012,TR,W,SKJ,r,dv,0
2012,TR,W,SKJ,r,ev,0
2012,TR,W,YFT,lc,v,0
2012,TR,W,YFT,lc,dv,0
2012,TR,W,YFT,lc,ev,0
2012,TR,W,YFT,d,v,0
2012,TR,W,YFT,d,dv,0
2012,TR,W,YFT,d,ev,0
2012,TR,W,YFT,fs,v,1967.5
2012,TR,W,YFT,fs,dv,9680840.125
2012,TR,W,YFT,fs,ev,36999821.25
2012,TR,W,YFT,zs,v,1967.5
2012,TR,W,YFT,zs,dv,11547950.34
2012,TR,W,YFT,zs,ev,36045925.92
2012,TR,W,YFT,r,v,0
2012,TR,W,YFT,r,dv,0
2012,TR,W,YFT,r,ev,0
2012,BB,IA,ALB,lc,v,0
2012,BB,IA,ALB,lc,dv,0
2012,BB,IA,ALB,lc,ev,0
2012,BB,IA,ALB,d,v,0
2012,BB,IA,ALB,d,dv,0
2012,BB,IA,ALB,d,ev,0
2012,BB,IA,ALB,fs,v,0
2012,BB,IA,ALB,fs,dv,0
2012,BB,IA,ALB,fs,ev,0
2012,BB,IA,ALB,zs,v,0
2012,BB,IA,ALB,zs,dv,0
2012,BB,IA,ALB,zs,ev,0
2012,BB,IA,ALB,r,v,0
2012,BB,IA,ALB,r,dv,0
2012,BB,IA,ALB,r,ev,0
2012,BB,IA,BET,lc,v,0
2012,BB,IA,BET,lc,dv,0
2012,BB,IA,BET,lc,ev,0
2012,BB,IA,BET,d,v,0
2012,BB,IA,BET,d,dv,0
2012,BB,IA,BET,d,ev,0
2012,BB,IA,BET,fs,v,0
2012,BB,IA,BET,fs,dv,0
2012,BB,IA,BET,fs,ev,0
2012,BB,IA,BET,zs,v,0
2012,BB,IA,BET,zs,dv,0
2012,BB,IA,BET,zs,ev,0
2012,BB,IA,BET,r,v,0
2012,BB,IA,BET,r,dv,0
2012,BB,IA,BET,r,ev,0
2012,BB,IA,BFT,lc,v,0
2012,BB,IA,BFT,lc,dv,0
2012,BB,IA,BFT,lc,ev,0
2012,BB,IA,BFT,d,v,0
2012,BB,IA,BFT,d,dv,0
2012,BB,IA,BFT,d,ev,0
2012,BB,IA,BFT,fs,v,0
2012,BB,IA,BFT,fs,dv,0
2012,BB,IA,BFT,fs,ev,0
2012,BB,IA,BFT,zs,v,0
2012,BB,IA,BFT,zs,dv,0
2012,BB,IA,BFT,zs,ev,0
2012,BB,IA,BFT,r,v,0
2012,BB,IA,BFT,r,dv,0
2012,BB,IA,BFT,r,ev,0
2012,BB,IA,PBF,lc,v,0
2012,BB,IA,PBF,lc,dv,0
2012,BB,IA,PBF,lc,ev,0
2012,BB,IA,PBF,d,v,0
2012,BB,IA,PBF,d,dv,0
2012,BB,IA,PBF,d,ev,0
2012,BB,IA,PBF,fs,v,0
2012,BB,IA,PBF,fs,dv,0
2012,BB,IA,PBF,fs,ev,0
2012,BB,IA,PBF,zs,v,0
2012,BB,IA,PBF,zs,dv,0
2012,BB,IA,PBF,zs,ev,0
2012,BB,IA,PBF,r,v,0
2012,BB,IA,PBF,r,dv,0
2012,BB,IA,PBF,r,ev,0
2012,BB,IA,SBF,lc,v,0
2012,BB,IA,SBF,lc,dv,0
2012,BB,IA,SBF,lc,ev,0
2012,BB,IA,SBF,d,v,0
2012,BB,IA,SBF,d,dv,0
2012,BB,IA,SBF,d,ev,0
2012,BB,IA,SBF,fs,v,0
2012,BB,IA,SBF,fs,dv,0
2012,BB,IA,SBF,fs,ev,0
2012,BB,IA,SBF,zs,v,0
2012,BB,IA,SBF,zs,dv,0
2012,BB,IA,SBF,zs,ev,0
2012,BB,IA,SBF,r,v,0
2012,BB,IA,SBF,r,dv,0
2012,BB,IA,SBF,r,ev,0
2012,BB,IA,SKJ,lc,v,303
2012,BB,IA,SKJ,lc,dv,476912.9229
2012,BB,IA,SKJ,lc,ev,1907497.442
2012,BB,IA,SKJ,d,v,0
2012,BB,IA,SKJ,d,dv,0
2012,BB,IA,SKJ,d,ev,0
2012,BB,IA,SKJ,fs,v,0
2012,BB,IA,SKJ,fs,dv,0
2012,BB,IA,SKJ,fs,ev,0
2012,BB,IA,SKJ,zs,v,0
2012,BB,IA,SKJ,zs,dv,0
2012,BB,IA,SKJ,zs,ev,0
2012,BB,IA,SKJ,r,v,0
2012,BB,IA,SKJ,r,dv,0
2012,BB,IA,SKJ,r,ev,0
2012,BB,IA,YFT,lc,v,413
2012,BB,IA,YFT,lc,dv,934206
2012,BB,IA,YFT,lc,ev,4059057.941
2012,BB,IA,YFT,d,v,0
2012,BB,IA,YFT,d,dv,0
2012,BB,IA,YFT,d,ev,0
2012,BB,IA,YFT,fs,v,0
2012,BB,IA,YFT,fs,dv,0
2012,BB,IA,YFT,fs,ev,0
2012,BB,IA,YFT,zs,v,0
2012,BB,IA,YFT,zs,dv,0
2012,BB,IA,YFT,zs,ev,0
2012,BB,IA,YFT,r,v,0
2012,BB,IA,YFT,r,dv,0
2012,BB,IA,YFT,r,ev,0
2012,GN,IA,ALB,lc,v,0
2012,GN,IA,ALB,lc,dv,0
2012,GN,IA,ALB,lc,ev,0
2012,GN,IA,ALB,d,v,0
2012,GN,IA,ALB,d,dv,0
2012,GN,IA,ALB,d,ev,0
2012,GN,IA,ALB,fs,v,0
2012,GN,IA,ALB,fs,dv,0
2012,GN,IA,ALB,fs,ev,0
2012,GN,IA,ALB,zs,v,0
2012,GN,IA,ALB,zs,dv,0
2012,GN,IA,ALB,zs,ev,0
2012,GN,IA,ALB,r,v,0
2012,GN,IA,ALB,r,dv,0
2012,GN,IA,ALB,r,ev,0
2012,GN,IA,BET,lc,v,0
2012,GN,IA,BET,lc,dv,0
2012,GN,IA,BET,lc,ev,0
2012,GN,IA,BET,d,v,0
2012,GN,IA,BET,d,dv,0
2012,GN,IA,BET,d,ev,0
2012,GN,IA,BET,fs,v,0
2012,GN,IA,BET,fs,dv,0
2012,GN,IA,BET,fs,ev,0
2012,GN,IA,BET,zs,v,0
2012,GN,IA,BET,zs,dv,0
2012,GN,IA,BET,zs,ev,0
2012,GN,IA,BET,r,v,0
2012,GN,IA,BET,r,dv,0
2012,GN,IA,BET,r,ev,0
2012,GN,IA,BFT,lc,v,0
2012,GN,IA,BFT,lc,dv,0
2012,GN,IA,BFT,lc,ev,0
2012,GN,IA,BFT,d,v,0
2012,GN,IA,BFT,d,dv,0
2012,GN,IA,BFT,d,ev,0
2012,GN,IA,BFT,fs,v,0
2012,GN,IA,BFT,fs,dv,0
2012,GN,IA,BFT,fs,ev,0
2012,GN,IA,BFT,zs,v,0
2012,GN,IA,BFT,zs,dv,0
2012,GN,IA,BFT,zs,ev,0
2012,GN,IA,BFT,r,v,0
2012,GN,IA,BFT,r,dv,0
2012,GN,IA,BFT,r,ev,0
2012,GN,IA,PBF,lc,v,0
2012,GN,IA,PBF,lc,dv,0
2012,GN,IA,PBF,lc,ev,0
2012,GN,IA,PBF,d,v,0
2012,GN,IA,PBF,d,dv,0
2012,GN,IA,PBF,d,ev,0
2012,GN,IA,PBF,fs,v,0
2012,GN,IA,PBF,fs,dv,0
2012,GN,IA,PBF,fs,ev,0
2012,GN,IA,PBF,zs,v,0
2012,GN,IA,PBF,zs,dv,0
2012,GN,IA,PBF,zs,ev,0
2012,GN,IA,PBF,r,v,0
2012,GN,IA,PBF,r,dv,0
2012,GN,IA,PBF,r,ev,0
2012,GN,IA,SBF,lc,v,0
2012,GN,IA,SBF,lc,dv,0
2012,GN,IA,SBF,lc,ev,0
2012,GN,IA,SBF,d,v,0
2012,GN,IA,SBF,d,dv,0
2012,GN,IA,SBF,d,ev,0
2012,GN,IA,SBF,fs,v,0
2012,GN,IA,SBF,fs,dv,0
2012,GN,IA,SBF,fs,ev,0
2012,GN,IA,SBF,zs,v,0
2012,GN,IA,SBF,zs,dv,0
2012,GN,IA,SBF,zs,ev,0
2012,GN,IA,SBF,r,v,0
2012,GN,IA,SBF,r,dv,0
2012,GN,IA,SBF,r,ev,0
2012,GN,IA,SKJ,lc,v,0
2012,GN,IA,SKJ,lc,dv,0
2012,GN,IA,SKJ,lc,ev,0
2012,GN,IA,SKJ,d,v,0
2012,GN,IA,SKJ,d,dv,0
2012,GN,IA,SKJ,d,ev,0
2012,GN,IA,SKJ,fs,v,0
2012,GN,IA,SKJ,fs,dv,0
2012,GN,IA,SKJ,fs,ev,0
2012,GN,IA,SKJ,zs,v,0
2012,GN,IA,SKJ,zs,dv,0
2012,GN,IA,SKJ,zs,ev,0
2012,GN,IA,SKJ,r,v,0
2012,GN,IA,SKJ,r,dv,0
2012,GN,IA,SKJ,r,ev,0
2012,GN,IA,YFT,lc,v,0
2012,GN,IA,YFT,lc,dv,0
2012,GN,IA,YFT,lc,ev,0
2012,GN,IA,YFT,d,v,0
2012,GN,IA,YFT,d,dv,0
2012,GN,IA,YFT,d,ev,0
2012,GN,IA,YFT,fs,v,0
2012,GN,IA,YFT,fs,dv,0
2012,GN,IA,YFT,fs,ev,0
2012,GN,IA,YFT,zs,v,0
2012,GN,IA,YFT,zs,dv,0
2012,GN,IA,YFT,zs,ev,0
2012,GN,IA,YFT,r,v,0
2012,GN,IA,YFT,r,dv,0
2012,GN,IA,YFT,r,ev,0
2012,HL,IA,ALB,lc,v,0
2012,HL,IA,ALB,lc,dv,0
2012,HL,IA,ALB,lc,ev,0
2012,HL,IA,ALB,d,v,0
2012,HL,IA,ALB,d,dv,0
2012,HL,IA,ALB,d,ev,0
2012,HL,IA,ALB,fs,v,0
2012,HL,IA,ALB,fs,dv,0
2012,HL,IA,ALB,fs,ev,0
2012,HL,IA,ALB,zs,v,0
2012,HL,IA,ALB,zs,dv,0
2012,HL,IA,ALB,zs,ev,0
2012,HL,IA,ALB,r,v,0
2012,HL,IA,ALB,r,dv,0
2012,HL,IA,ALB,r,ev,0
2012,HL,IA,BET,lc,v,0
2012,HL,IA,BET,lc,dv,0
2012,HL,IA,BET,lc,ev,0
2012,HL,IA,BET,d,v,0
2012,HL,IA,BET,d,dv,0
2012,HL,IA,BET,d,ev,0
2012,HL,IA,BET,fs,v,0
2012,HL,IA,BET,fs,dv,0
2012,HL,IA,BET,fs,ev,0
2012,HL,IA,BET,zs,v,0
2012,HL,IA,BET,zs,dv,0
2012,HL,IA,BET,zs,ev,0
2012,HL,IA,BET,r,v,0
2012,HL,IA,BET,r,dv,0
2012,HL,IA,BET,r,ev,0
2012,HL,IA,BFT,lc,v,0
2012,HL,IA,BFT,lc,dv,0
2012,HL,IA,BFT,lc,ev,0
2012,HL,IA,BFT,d,v,0
2012,HL,IA,BFT,d,dv,0
2012,HL,IA,BFT,d,ev,0
2012,HL,IA,BFT,fs,v,0
2012,HL,IA,BFT,fs,dv,0
2012,HL,IA,BFT,fs,ev,0
2012,HL,IA,BFT,zs,v,0
2012,HL,IA,BFT,zs,dv,0
2012,HL,IA,BFT,zs,ev,0
2012,HL,IA,BFT,r,v,0
2012,HL,IA,BFT,r,dv,0
2012,HL,IA,BFT,r,ev,0
2012,HL,IA,PBF,lc,v,0
2012,HL,IA,PBF,lc,dv,0
2012,HL,IA,PBF,lc,ev,0
2012,HL,IA,PBF,d,v,0
2012,HL,IA,PBF,d,dv,0
2012,HL,IA,PBF,d,ev,0
2012,HL,IA,PBF,fs,v,0
2012,HL,IA,PBF,fs,dv,0
2012,HL,IA,PBF,fs,ev,0
2012,HL,IA,PBF,zs,v,0
2012,HL,IA,PBF,zs,dv,0
2012,HL,IA,PBF,zs,ev,0
2012,HL,IA,PBF,r,v,0
2012,HL,IA,PBF,r,dv,0
2012,HL,IA,PBF,r,ev,0
2012,HL,IA,SBF,lc,v,0
2012,HL,IA,SBF,lc,dv,0
2012,HL,IA,SBF,lc,ev,0
2012,HL,IA,SBF,d,v,0
2012,HL,IA,SBF,d,dv,0
2012,HL,IA,SBF,d,ev,0
2012,HL,IA,SBF,fs,v,0
2012,HL,IA,SBF,fs,dv,0
2012,HL,IA,SBF,fs,ev,0
2012,HL,IA,SBF,zs,v,0
2012,HL,IA,SBF,zs,dv,0
2012,HL,IA,SBF,zs,ev,0
2012,HL,IA,SBF,r,v,0
2012,HL,IA,SBF,r,dv,0
2012,HL,IA,SBF,r,ev,0
2012,HL,IA,SKJ,lc,v,0
2012,HL,IA,SKJ,lc,dv,0
2012,HL,IA,SKJ,lc,ev,0
2012,HL,IA,SKJ,d,v,0
2012,HL,IA,SKJ,d,dv,0
2012,HL,IA,SKJ,d,ev,0
2012,HL,IA,SKJ,fs,v,0
2012,HL,IA,SKJ,fs,dv,0
2012,HL,IA,SKJ,fs,ev,0
2012,HL,IA,SKJ,zs,v,0
2012,HL,IA,SKJ,zs,dv,0
2012,HL,IA,SKJ,zs,ev,0
2012,HL,IA,SKJ,r,v,0
2012,HL,IA,SKJ,r,dv,0
2012,HL,IA,SKJ,r,ev,0
2012,HL,IA,YFT,lc,v,0
2012,HL,IA,YFT,lc,dv,0
2012,HL,IA,YFT,lc,ev,0
2012,HL,IA,YFT,d,v,0
2012,HL,IA,YFT,d,dv,0
2012,HL,IA,YFT,d,ev,0
2012,HL,IA,YFT,fs,v,0
2012,HL,IA,YFT,fs,dv,0
2012,HL,IA,YFT,fs,ev,0
2012,HL,IA,YFT,zs,v,0
2012,HL,IA,YFT,zs,dv,0
2012,HL,IA,YFT,zs,ev,0
2012,HL,IA,YFT,r,v,0
2012,HL,IA,YFT,r,dv,0
2012,HL,IA,YFT,r,ev,0
2012,LL,IA,ALB,lc,v,22525
2012,LL,IA,ALB,lc,dv,77756300
2012,LL,IA,ALB,lc,ev,204350378.8
2012,LL,IA,ALB,d,v,0
2012,LL,IA,ALB,d,dv,0
2012,LL,IA,ALB,d,ev,0
2012,LL,IA,ALB,fs,v,0
2012,LL,IA,ALB,fs,dv,0
2012,LL,IA,ALB,fs,ev,0
2012,LL,IA,ALB,zs,v,0
2012,LL,IA,ALB,zs,dv,0
2012,LL,IA,ALB,zs,ev,0
2012,LL,IA,ALB,r,v,0
2012,LL,IA,ALB,r,dv,0
2012,LL,IA,ALB,r,ev,0
2012,LL,IA,BET,lc,v,6344.4
2012,LL,IA,BET,lc,dv,12295447.2
2012,LL,IA,BET,lc,ev,50913853.49
2012,LL,IA,BET,d,v,0
2012,LL,IA,BET,d,dv,0
2012,LL,IA,BET,d,ev,0
2012,LL,IA,BET,fs,v,9516.6
2012,LL,IA,BET,fs,dv,59623438.12
2012,LL,IA,BET,fs,ev,210215746.1
2012,LL,IA,BET,zs,v,15861
2012,LL,IA,BET,zs,dv,172142896.9
2012,LL,IA,BET,zs,ev,274237896.8
2012,LL,IA,BET,r,v,0
2012,LL,IA,BET,r,dv,0
2012,LL,IA,BET,r,ev,0
2012,LL,IA,BFT,lc,v,0
2012,LL,IA,BFT,lc,dv,0
2012,LL,IA,BFT,lc,ev,0
2012,LL,IA,BFT,d,v,0
2012,LL,IA,BFT,d,dv,0
2012,LL,IA,BFT,d,ev,0
2012,LL,IA,BFT,fs,v,0
2012,LL,IA,BFT,fs,dv,0
2012,LL,IA,BFT,fs,ev,0
2012,LL,IA,BFT,zs,v,0
2012,LL,IA,BFT,zs,dv,0
2012,LL,IA,BFT,zs,ev,0
2012,LL,IA,BFT,r,v,0
2012,LL,IA,BFT,r,dv,0
2012,LL,IA,BFT,r,ev,0
2012,LL,IA,PBF,lc,v,0
2012,LL,IA,PBF,lc,dv,0
2012,LL,IA,PBF,lc,ev,0
2012,LL,IA,PBF,d,v,0
2012,LL,IA,PBF,d,dv,0
2012,LL,IA,PBF,d,ev,0
2012,LL,IA,PBF,fs,v,0
2012,LL,IA,PBF,fs,dv,0
2012,LL,IA,PBF,fs,ev,0
2012,LL,IA,PBF,zs,v,0
2012,LL,IA,PBF,zs,dv,0
2012,LL,IA,PBF,zs,ev,0
2012,LL,IA,PBF,r,v,0
2012,LL,IA,PBF,r,dv,0
2012,LL,IA,PBF,r,ev,0
2012,LL,IA,SBF,lc,v,0
2012,LL,IA,SBF,lc,dv,0
2012,LL,IA,SBF,lc,ev,0
2012,LL,IA,SBF,d,v,0
2012,LL,IA,SBF,d,dv,0
2012,LL,IA,SBF,d,ev,0
2012,LL,IA,SBF,fs,v,0
2012,LL,IA,SBF,fs,dv,0
2012,LL,IA,SBF,fs,ev,0
2012,LL,IA,SBF,zs,v,0
2012,LL,IA,SBF,zs,dv,0
2012,LL,IA,SBF,zs,ev,0
2012,LL,IA,SBF,r,v,0
2012,LL,IA,SBF,r,dv,0
2012,LL,IA,SBF,r,ev,0
2012,LL,IA,SKJ,lc,v,0
2012,LL,IA,SKJ,lc,dv,0
2012,LL,IA,SKJ,lc,ev,0
2012,LL,IA,SKJ,d,v,0
2012,LL,IA,SKJ,d,dv,0
2012,LL,IA,SKJ,d,ev,0
2012,LL,IA,SKJ,fs,v,0
2012,LL,IA,SKJ,fs,dv,0
2012,LL,IA,SKJ,fs,ev,0
2012,LL,IA,SKJ,zs,v,0
2012,LL,IA,SKJ,zs,dv,0
2012,LL,IA,SKJ,zs,ev,0
2012,LL,IA,SKJ,r,v,0
2012,LL,IA,SKJ,r,dv,0
2012,LL,IA,SKJ,r,ev,0
2012,LL,IA,YFT,lc,v,2023.8
2012,LL,IA,YFT,lc,dv,4577835.6
2012,LL,IA,YFT,lc,ev,19890366.74
2012,LL,IA,YFT,d,v,0
2012,LL,IA,YFT,d,dv,0
2012,LL,IA,YFT,d,ev,0
2012,LL,IA,YFT,fs,v,3035.7
2012,LL,IA,YFT,fs,dv,14936785.96
2012,LL,IA,YFT,fs,ev,57087856.35
2012,LL,IA,YFT,zs,v,5059.5
2012,LL,IA,YFT,zs,dv,29695987.16
2012,LL,IA,YFT,zs,ev,92693449.66
2012,LL,IA,YFT,r,v,0
2012,LL,IA,YFT,r,dv,0
2012,LL,IA,YFT,r,ev,0
2012,O,IA,ALB,lc,v,563
2012,O,IA,ALB,lc,dv,1943476
2012,O,IA,ALB,lc,ev,5107625.449
2012,O,IA,ALB,d,v,563
2012,O,IA,ALB,d,dv,1943476
2012,O,IA,ALB,d,ev,1689000
2012,O,IA,ALB,fs,v,0
2012,O,IA,ALB,fs,dv,0
2012,O,IA,ALB,fs,ev,0
2012,O,IA,ALB,zs,v,0
2012,O,IA,ALB,zs,dv,0
2012,O,IA,ALB,zs,ev,0
2012,O,IA,ALB,r,v,0
2012,O,IA,ALB,r,dv,0
2012,O,IA,ALB,r,ev,0
2012,O,IA,BET,lc,v,0
2012,O,IA,BET,lc,dv,0
2012,O,IA,BET,lc,ev,0
2012,O,IA,BET,d,v,0
2012,O,IA,BET,d,dv,0
2012,O,IA,BET,d,ev,0
2012,O,IA,BET,fs,v,0
2012,O,IA,BET,fs,dv,0
2012,O,IA,BET,fs,ev,0
2012,O,IA,BET,zs,v,0
2012,O,IA,BET,zs,dv,0
2012,O,IA,BET,zs,ev,0
2012,O,IA,BET,r,v,0
2012,O,IA,BET,r,dv,0
2012,O,IA,BET,r,ev,0
2012,O,IA,BFT,lc,v,0
2012,O,IA,BFT,lc,dv,0
2012,O,IA,BFT,lc,ev,0
2012,O,IA,BFT,d,v,0
2012,O,IA,BFT,d,dv,0
2012,O,IA,BFT,d,ev,0
2012,O,IA,BFT,fs,v,0
2012,O,IA,BFT,fs,dv,0
2012,O,IA,BFT,fs,ev,0
2012,O,IA,BFT,zs,v,0
2012,O,IA,BFT,zs,dv,0
2012,O,IA,BFT,zs,ev,0
2012,O,IA,BFT,r,v,0
2012,O,IA,BFT,r,dv,0
2012,O,IA,BFT,r,ev,0
2012,O,IA,PBF,lc,v,0
2012,O,IA,PBF,lc,dv,0
2012,O,IA,PBF,lc,ev,0
2012,O,IA,PBF,d,v,0
2012,O,IA,PBF,d,dv,0
2012,O,IA,PBF,d,ev,0
2012,O,IA,PBF,fs,v,38
2012,O,IA,PBF,fs,dv,1374988.506
2012,O,IA,PBF,fs,ev,2043372.081
2012,O,IA,PBF,zs,v,0
2012,O,IA,PBF,zs,dv,0
2012,O,IA,PBF,zs,ev,0
2012,O,IA,PBF,r,v,0
2012,O,IA,PBF,r,dv,0
2012,O,IA,PBF,r,ev,0
2012,O,IA,SBF,lc,v,0
2012,O,IA,SBF,lc,dv,0
2012,O,IA,SBF,lc,ev,0
2012,O,IA,SBF,d,v,0
2012,O,IA,SBF,d,dv,0
2012,O,IA,SBF,d,ev,0
2012,O,IA,SBF,fs,v,0
2012,O,IA,SBF,fs,dv,0
2012,O,IA,SBF,fs,ev,0
2012,O,IA,SBF,zs,v,0
2012,O,IA,SBF,zs,dv,0
2012,O,IA,SBF,zs,ev,0
2012,O,IA,SBF,r,v,0
2012,O,IA,SBF,r,dv,0
2012,O,IA,SBF,r,ev,0
2012,O,IA,SKJ,lc,v,103.9
2012,O,IA,SKJ,lc,dv,163535.4874
2012,O,IA,SKJ,lc,ev,654089.0568
2012,O,IA,SKJ,d,v,935.1
2012,O,IA,SKJ,d,dv,1471819.387
2012,O,IA,SKJ,d,ev,3272850
2012,O,IA,SKJ,fs,v,0
2012,O,IA,SKJ,fs,dv,0
2012,O,IA,SKJ,fs,ev,0
2012,O,IA,SKJ,zs,v,0
2012,O,IA,SKJ,zs,dv,0
2012,O,IA,SKJ,zs,ev,0
2012,O,IA,SKJ,r,v,0
2012,O,IA,SKJ,r,dv,0
2012,O,IA,SKJ,r,ev,0
2012,O,IA,YFT,lc,v,264
2012,O,IA,YFT,lc,dv,597168
2012,O,IA,YFT,lc,ev,2594652.05
2012,O,IA,YFT,d,v,264
2012,O,IA,YFT,d,dv,597168
2012,O,IA,YFT,d,ev,1452000
2012,O,IA,YFT,fs,v,0
2012,O,IA,YFT,fs,dv,0
2012,O,IA,YFT,fs,ev,0
2012,O,IA,YFT,zs,v,0
2012,O,IA,YFT,zs,dv,0
2012,O,IA,YFT,zs,ev,0
2012,O,IA,YFT,r,v,0
2012,O,IA,YFT,r,dv,0
2012,O,IA,YFT,r,ev,0
2012,PS,IA,ALB,lc,v,0
2012,PS,IA,ALB,lc,dv,0
2012,PS,IA,ALB,lc,ev,0
2012,PS,IA,ALB,d,v,0
2012,PS,IA,ALB,d,dv,0
2012,PS,IA,ALB,d,ev,0
2012,PS,IA,ALB,fs,v,0
2012,PS,IA,ALB,fs,dv,0
2012,PS,IA,ALB,fs,ev,0
2012,PS,IA,ALB,zs,v,0
2012,PS,IA,ALB,zs,dv,0
2012,PS,IA,ALB,zs,ev,0
2012,PS,IA,ALB,r,v,0
2012,PS,IA,ALB,r,dv,0
2012,PS,IA,ALB,r,ev,0
2012,PS,IA,BET,lc,v,75731
2012,PS,IA,BET,lc,dv,146766678
2012,PS,IA,BET,lc,ev,607741794.2
2012,PS,IA,BET,d,v,0
2012,PS,IA,BET,d,dv,0
2012,PS,IA,BET,d,ev,0
2012,PS,IA,BET,fs,v,0
2012,PS,IA,BET,fs,dv,0
2012,PS,IA,BET,fs,ev,0
2012,PS,IA,BET,zs,v,0
2012,PS,IA,BET,zs,dv,0
2012,PS,IA,BET,zs,ev,0
2012,PS,IA,BET,r,v,0
2012,PS,IA,BET,r,dv,0
2012,PS,IA,BET,r,ev,0
2012,PS,IA,BFT,lc,v,0
2012,PS,IA,BFT,lc,dv,0
2012,PS,IA,BFT,lc,ev,0
2012,PS,IA,BFT,d,v,0
2012,PS,IA,BFT,d,dv,0
2012,PS,IA,BFT,d,ev,0
2012,PS,IA,BFT,fs,v,0
2012,PS,IA,BFT,fs,dv,0
2012,PS,IA,BFT,fs,ev,0
2012,PS,IA,BFT,zs,v,0
2012,PS,IA,BFT,zs,dv,0
2012,PS,IA,BFT,zs,ev,0
2012,PS,IA,BFT,r,v,0
2012,PS,IA,BFT,r,dv,0
2012,PS,IA,BFT,r,ev,0
2012,PS,IA,PBF,lc,v,0
2012,PS,IA,PBF,lc,dv,0
2012,PS,IA,PBF,lc,ev,0
2012,PS,IA,PBF,d,v,0
2012,PS,IA,PBF,d,dv,0
2012,PS,IA,PBF,d,ev,0
2012,PS,IA,PBF,fs,v,0
2012,PS,IA,PBF,fs,dv,0
2012,PS,IA,PBF,fs,ev,0
2012,PS,IA,PBF,zs,v,4333.55
2012,PS,IA,PBF,zs,dv,73011624.92
2012,PS,IA,PBF,zs,ev,321417189.6
2012,PS,IA,PBF,r,v,2333.45
2012,PS,IA,PBF,r,dv,29247462.3
2012,PS,IA,PBF,r,ev,173070794.4
2012,PS,IA,SBF,lc,v,0
2012,PS,IA,SBF,lc,dv,0
2012,PS,IA,SBF,lc,ev,0
2012,PS,IA,SBF,d,v,0
2012,PS,IA,SBF,d,dv,0
2012,PS,IA,SBF,d,ev,0
2012,PS,IA,SBF,fs,v,0
2012,PS,IA,SBF,fs,dv,0
2012,PS,IA,SBF,fs,ev,0
2012,PS,IA,SBF,zs,v,0
2012,PS,IA,SBF,zs,dv,0
2012,PS,IA,SBF,zs,ev,0
2012,PS,IA,SBF,r,v,0
2012,PS,IA,SBF,r,dv,0
2012,PS,IA,SBF,r,ev,0
2012,PS,IA,SKJ,lc,v,256504
2012,PS,IA,SKJ,lc,dv,403729611.8
2012,PS,IA,SKJ,lc,ev,1614787867
2012,PS,IA,SKJ,d,v,0
2012,PS,IA,SKJ,d,dv,0
2012,PS,IA,SKJ,d,ev,0
2012,PS,IA,SKJ,fs,v,0
2012,PS,IA,SKJ,fs,dv,0
2012,PS,IA,SKJ,fs,ev,0
2012,PS,IA,SKJ,zs,v,0
2012,PS,IA,SKJ,zs,dv,0
2012,PS,IA,SKJ,zs,ev,0
2012,PS,IA,SKJ,r,v,0
2012,PS,IA,SKJ,r,dv,0
2012,PS,IA,SKJ,r,ev,0
2012,PS,IA,YFT,lc,v,198017
2012,PS,IA,YFT,lc,dv,447914454
2012,PS,IA,YFT,lc,ev,1946156117
2012,PS,IA,YFT,d,v,0
2012,PS,IA,YFT,d,dv,0
2012,PS,IA,YFT,d,ev,0
2012,PS,IA,YFT,fs,v,0
2012,PS,IA,YFT,fs,dv,0
2012,PS,IA,YFT,fs,ev,0
2012,PS,IA,YFT,zs,v,0
2012,PS,IA,YFT,zs,dv,0
2012,PS,IA,YFT,zs,ev,0
2012,PS,IA,YFT,r,v,0
2012,PS,IA,YFT,r,dv,0
2012,PS,IA,YFT,r,ev,0
2012,TR,IA,ALB,lc,v,14970.6
2012,TR,IA,ALB,lc,dv,51678511.2
2012,TR,IA,ALB,lc,ev,135815661.7
2012,TR,IA,ALB,d,v,1663.4
2012,TR,IA,ALB,d,dv,5742056.8
2012,TR,IA,ALB,d,ev,4990200
2012,TR,IA,ALB,fs,v,0
2012,TR,IA,ALB,fs,dv,0
2012,TR,IA,ALB,fs,ev,0
2012,TR,IA,ALB,zs,v,0
2012,TR,IA,ALB,zs,dv,0
2012,TR,IA,ALB,zs,ev,0
2012,TR,IA,ALB,r,v,0
2012,TR,IA,ALB,r,dv,0
2012,TR,IA,ALB,r,ev,0
2012,TR,IA,BET,lc,v,0
2012,TR,IA,BET,lc,dv,0
2012,TR,IA,BET,lc,ev,0
2012,TR,IA,BET,d,v,0
2012,TR,IA,BET,d,dv,0
2012,TR,IA,BET,d,ev,0
2012,TR,IA,BET,fs,v,0
2012,TR,IA,BET,fs,dv,0
2012,TR,IA,BET,fs,ev,0
2012,TR,IA,BET,zs,v,0
2012,TR,IA,BET,zs,dv,0
2012,TR,IA,BET,zs,ev,0
